Actebis_SKU	Mfr_SKU	Mfr_Name	Product_Group	Product_Text	Product_Description	Price	Stock_Qty	Stock_Date	Barcode	TaxKey
2439151	CB-9060002-WW	Corsair	Chassis - Options - Cooling	CORSAIR HG10 HYDRO GPU Cooling Bracket	CORSAIR HG10 HYDRO Series GPU Cooling Bracket N780 Edition	343,90	0	09-09-16	0843591051941	
2439152	CMDAF	Corsair	Chassis - Options - Cooling	CORSAIR Dominator Airflow Platinum Fan	CORSAIR Dominator Airflow Platinum Fan with LED Supports up to 4 memory modules in a motherboard array	422,60	0	09-09-16	0843591051071	
2439155	CMFSS3B-128GB	Corsair	Memory - USB	CORSAIR USB3.0 128GB Flash Survivor Stea	CORSAIR USB3.0 128GB Flash Survivor Stealth Military Style Design Plug and Play	519,42	0	09-09-16		
2439156	CMFSS3B-16GB	Corsair	Memory - USB	CORSAIR USB3.0 16GB Flash Survivor Steal	CORSAIR USB3.0 16GB Flash Survivor Stealth Military Style Design Plug and Play	162,32	0	06-09-16	0843591066365	
2439157	CMFSS3B-256GB	Corsair	Memory - USB	CORSAIR USB3.0 256GB Flash Survivor Stea	CORSAIR USB3.0 256GB Flash Survivor Stealth Military Style Design Plug and Play	930,52	0	06-09-16	0843591066402	
2439158	CMFSS3B-64GB	Corsair	Memory - USB	CORSAIR USB3.0 64GB Flash Survivor Steal	CORSAIR USB3.0 646GB Flash Survivor Stealth Military Style Design Plug and Play	324,62	0	06-09-16	0843591066389	
2439159	CMFSV3B-128GB	Corsair	Memory - USB	CORSAIR USB3.0 128GB Flash Ultra Rugged	CORSAIR USB3.0 128GB Flash Survuvor Ultra Rugged plug and play	519,42	1	06-09-16	0843591066358	
2439160	CMFSV3B-16GB	Corsair	Memory - USB	CORSAIR USB3.0 16GB Flash Ultra Rugged	CORSAIR USB3.0 16GB Flash Survuvor Ultra Rugged plug and play	151,52	10	06-09-16	0843591066327	
2439161	CMFSV3B-256GB	Corsair	Memory - USB	CORSAIR USB3.0 256GB Flash Ultra Rugged	CORSAIR USB3.0 256GB Flash Survuvor Ultra Rugged plug and play	887,22	2	06-09-16	0843591068222	
2439162	CMFSV3B-64GB	Corsair	Memory - USB	CORSAIR USB3.0 64GB Flash Ultra Rugged	CORSAIR USB3.0 64GB Flash Survuvor Ultra Rugged plug and play	324,62	0	09-09-16		
2439163	CMFAIR-SLEEVE-BLK	Corsair	Chassis - Midi Tower	CORSAIR Slilcone Sleeve Voyager Air Blac	CORSAIR Slilcone Sleeve for Voyager Air Black	75,80	0	09-09-16	0843591039239	
2439165	CMFAIR-SLEEVE-BLU	Corsair	Chassis - Midi Tower	CORSAIR Slilcone Sleeve Voyager Air Blue	CORSAIR Slilcone Sleeve for Voyager Air Blue	75,80	0	09-09-16	0843591039277	
2439166	CMFAIR-SLEEVE-GRN	Corsair	Chassis - Midi Tower	CORSAIR Slilcone Sleeve Voyager Air Gree	CORSAIR Slilcone Sleeve for Voyager Air Green	75,80	0	09-09-16	0843591039284	
2439167	CMFAIR-SLEEVE-GRY	Corsair	Chassis - Midi Tower	CORSAIR Slilcone Sleeve Voyager Air Grey	CORSAIR Slilcone Sleeve for Voyager Air Grey	75,80	0	09-09-16	0843591039253	
2439168	CMFAIR-SLEEVE-PUR	Corsair	Chassis - Midi Tower	CORSAIR Slilcone Sleeve Voyager Air Purp	CORSAIR Slilcone Sleeve for Voyager Air Purple	75,80	0	09-09-16	0843591039291	
2439169	CMFAIR-SLEEVE-RED	Corsair	Chassis - Midi Tower	CORSAIR Slilcone Sleeve Voyager Air Red	CORSAIR Slilcone Sleeve for Voyager Air Red	75,80	0	09-09-16	0843591039260	
2439652	CML8GX3M1C1600C9	Corsair	Memory - Desktop - DDR3-1600	CORSAIR 8GB DDR3L 1600MHz 1x240Dimm Blac	CORSAIR 8GB DDR3L 1600MHz 1x240Dimm unbuffered 9-9-9-24 XMP 1,35V Vengeance Black Low Profile	353,81	0	09-09-16		
2439654	CML8GX3M2C1600C9	Corsair	Memory - Desktop - DDR3-1600	CORSAIR 8GB RAMKit 2x4GB DDR3L 1600MHz	CORSAIR 8GB RAMKit 2x4GB DDR3L 1600MHz 2x240Dimm 9-9-9-24 XPM 1,35V Vengeance Black Low Profile	391,72	0	09-09-16		
2439657	CMY16GX3M2C1600C9R	Corsair	Memory - Desktop - DDR3-1600	CORSAIR 16GB RAMKit 2x8GB DDR3L 1600MHz	CORSAIR 16GB RAMKit 2x8GB DDR3L 1600MHz 2x240Dimm 9-9-9-24 XPM 1,35V Vengeance Pro Red Heatspreader	717,92	0	09-09-16		
2439658	CMY8GX3M2C1600C9	Corsair	Memory - Desktop - DDR3-1600	CORSAIR 8GB RAMKit 2x4GB DDR3L 1600MHz	CORSAIR 8GB RAMKit 2x4GB DDR3L 1600MHz 2x240Dimm 9-9-9-24 XMP 1,35V Vengenace Pro Black Heatspreader	402,52	0	09-09-16		
2439660	CMZ8GX3M2B1600C9G	Corsair	Memory - Desktop - DDR3-1600	CORSAIR 8GB RAMkit 2x4GB DDR3 1600MHz	CORSAIR 8GB RAMKit 2x4GB DDR3 1600MHz 2x240Dimm 9-9-9-24 Vengeance Green Heatspreader	413,32	0	09-09-16		
2439662	CMY32GX3M4C1600C9R	Corsair	Memory - Desktop - DDR3-1600	CORSAIR 32GB RAMKit 4x8GB DDR3L 1600MHz	CORSAIR 32GB RAMKit 4x8GB DDR3L 1600MHz 4x240Dimm Unbuffered 9-9-9-24 XMP 1,35V Vengeance Pro Red Heatspreader	1436,04	0	09-09-16		
2439663	CML16GX3M2C1600C9	Corsair	Memory - Desktop - DDR3-1600	CORSAIR 16GB RAMKit 2x8GB DDR3L 1600MHz	CORSAIR 16GB RAMKit 2x8GB DDR3L 1600MHz 2x240Dimm Unbuffered 9-9-9-24 XMP 1,35V Vengeance Black Anodized Alu Heatspreader Low Profil	707,12	0	09-09-16		
2439665	CML4GX3M1C1600C9	Corsair	Memory - Desktop - DDR3-1600	CORSAIR 4GB DDR3L 1600MHz 1x240Dimm Blac	CORSAIR 4GB DDR3L 1600MHz 1x240Dimm 9-9-9-24 Unbuffered 9-9-9-24 XMP 1,35V Vengeance Black Anodized Alu Heatspreader Low Profile	195,91	0	09-09-16		
2439666	CMD16GX4M4B2133C10	Corsair	Memory - Desktop - DDR4-2133	CORSAIR 16GB RAMKit 4x4GB DDR4 2133MHz	CORSAIR 16GB RAMKit 4x4GB DDR4 2133MHz 4x288Dimm unbuffered 10-12-12-31 1,35V dominator  platinum	1392,04	0	06-09-16	0843591058261	
2439667	CMK128GX4M8A2133C13	Corsair	Memory - Desktop - DDR4-2133	CORSAIR 128GB RAMKit 8x16GB DDR4 2133MHz	CORSAIR 128GB RAMKit 8x16GB DDR4 2133MHz 8x288Dimm 13-15-15-28 1,2V Vengeance LPX Black Heatspreader	6199,08	0	09-09-16		
2439668	CMK16GX4M2A2133C13R	Corsair	Memory - Desktop - DDR4-2133	CORSAIR 16GB RAMKit 2x8GB DDR4 2133MHz	CORSAIR 16GB RAMKit 2x8GB DDR4 2133MHz 2x288Dimm 13-15-15-28 1,2V Vengeance LPX Red Heatspreader XMP	717,98	0	06-09-16	0843591069694	
2440112	CMD128GX4M8A2400C14	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 128GB RAMKit 8x16GB DDR4 2400	CORSAIR 128GB RAMKit 8x16GB DDR4 2400MHz 8x288Dimm Unbuffered 14-16-16-31 1,2V Dominator Platinum Airfow Fan Assembly included	8482,08	1	05-09-16	0843591067409	
2440113	CMK128GX4M8A2400C14	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 128GB RAMKit 8x16GB DDR4 2400	CORSAIR 128GB RAMKit 8x16GB DDR4 2400MHz 8x288Dimm Unbuffered 14-16-16-31 1,2V Vengeance LPX Black Heatspreader airflow included	6960,08	0	09-09-16		
2440114	CMK16GX4M2A2400C14R	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 16GB RAMKit 2x8GB DDR4 2400MHz	CORSAIR 16GB RAMKit 2x8GB DDR4 2400MHz 2x288Dimm Unbuffered 14-16-16-31 1,2V Vengeance LXP Red Heatspreader XMP	783,32	0	07-09-16	0843591069588	
2440115	CMK32GX4M2A2400C14R	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 32GB RAMKit 2x16GB DDR4 2400MHz	CORSAIR 32GB RAMKit 2x16GB DDR4 2400MHz 2x288Dimm Unbuffered 14-16-16-31 1,2V Vengeance LXP Red Heatspreader XMP	1479,02	0	06-09-16	0843591070577	
2440116	CMK8GX4M2A2400C14R	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 8GB RAMKit 2x4GB DDR4 2400MHz	CORSAIR 8GB RAMKit 2x4GB DDR4 2400MHz 2x288Dimm Unbuffered 14-16-16-31 1,2V Vengeance LXP Red Heatspreader XMP	435,52	0	06-09-16	0843591069366	
2440117	CMD128GX4M8A2666C15	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 128GB RAMKit 8x16GB DDR4 2666MHz	CORSAIR 128GB RAMKit 8x16GB DDR4 2666MHz 8x288Dimm unbuffered 15-17-17-35 1,2V Dominator Platinum fan included	8700,08	0	09-09-16	0843591067430	
2440118	CMD64GX4M8A2666C15	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 64GB RAMKit 8x8GB DDR4 2666MHz	CORSAIR 64GB RAMKit 8x8GB DDR4 2666MHz 8x288Dimm unbuffered 15-17-17-35 Dominator Platinum fan included	4894,08	0	09-09-16	0843591055451	
2440120	CMK16GX4M2A2666C16R	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 16GB RAMKit 2x8GB DDR4 2666MHz	CORSAIR 16GB RAMKit 2x8GB DDR4 2666MHz 2x288Dimm unbuffered 16-18-18-35 1,2V Vengenace LPX Red heatspreader XMP	805,02	0	09-09-16	0843591069625	
2440121	CMK32GX4M2A2666C16R	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 32GB RAMKit 2x16GB DDR4 2666MHz	CORSAIR 32GB RAMKit 2x16GB DDR4 2666MHz 2x288Dimm unbuffered 16-18-18-35 1,2V Vengenace LPX Red heatspreader XMP	1567,02	0	09-09-16		
2440123	CMK64GX4M8A2666C16	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 64GB RAMKit 8x8GB DDR4 2666MHz	CORSAIR 64GB RAMKit 8x8GB DDR4 2666MHz 2x288Dimm unbuffered 16-18-18-35 1,2V Vengeance LPX Black heatspreader	3524,08	0	06-09-16	0843591057325	
2440124	CMK8GX4M1A2666C16R	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 8GB DDR4 2666MHz Vengeance Red	CORSAIR 8GB DDR4 2666MHz 1x288Dimm unbuffered 16-18-18-35 1,2v Vengeance LPX red Heatspreader	402,51	0	09-09-16		
2440125	CMK8GX4M2A2666C16R	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 8GB RAMKit 2x4GB DDR4 2666MHz	CORSAIR 8GB RAMKit 2x4GB DDR4 2666MHz 2x288Dimm 16-18-18-35 1,2v Vengeance LPX red Heatspreader	446,32	0	06-09-16	0843591069670	
2440126	CMD128GX4M8B2800C14	Corsair	Memory - Desktop - DDR4-2800	CORSAIR 128GB RAMKit 8x16GB DDR4 2800MHz	CORSAIR 128GB RAMKit 8x16GB DDR4 2800MHz 8x288Dimm unbuffered 14-16-16-31 1,35V Dominator Platinum fan assembly included	8917,08	0	09-09-16	0843591067812	
2440127	CMD32GX4M4A2800C16	Corsair	Memory - Desktop - DDR4-2800	CORSAIR 32GB RAMKit 4x8GB DDR4 2800MHz	CORSAIR 32GB RAMKit 4x8GB DDR4 2800MHz 4x288Dimm unbuffered 16-18-18-36 1,2V Dominator Platinum fan assembly included	2937,04	0	09-09-16	0843591055215	
2440128	CMD64GX4M8B2800C14	Corsair	Memory - Desktop - DDR4-2800	CORSAIR 64GB RAMKit 8x8GB DDR4 2800MHz	CORSAIR 64GB RAMKit 8x8GB DDR4 2800MHz 8x288Dimm unbuffered 14-16-16-31 1,35V Dominator Platinum fan assembly included	5003,08	0	09-09-16	0843591067591	
2440437	CMK16GX4M2B3000C15B	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 16GB RAMKit 2x8GB DDR4 3000MHz	CORSAIR 16GB RAMKit 2x8GB DDR4 3000MHz 2x288Dimm unbuffered 15-17-17-35 1,35V Vengeance LPX Blue Heatspreader	815,82	0	13-09-16	0843591071239	
2440440	CMK16GX4M2B3000C15R	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 16GB RAMKit 2x8GB DDR4 3000MHz	CORSAIR 16GB RAMKit 2x8GB DDR4 3000MHz 2x288Dimm unbuffered 15-17-17-35 1,35V Vengeance LPX Red Heatspreader	815,82	0	06-09-16	0843591070485	
2440441	CMK16GX4M4B3000C15	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 16GB RAMKit 4x4GB DDR4 3000 Blac	CORSAIR 16GB RAMKit 4x4GB DDR4 3000MHz 4x288Dimm unbuffered 15-17-17-35 1,35V Vengeance LPX Black Heatspreader	1001,04	0	09-09-16		
2440444	CMK16GX4M4B3000C15B	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 16GB RAMKit 4x4GB DDR4 3000 Blue	CORSAIR 16GB RAMKit 4x4GB DDR4 3000MHz 4x288Dimm unbuffered 15-17-17-35 1,35V Vengeance LPX Blue Heatspreader	1001,04	0	09-09-16		
2440445	CMK16GX4M4B3000C15R	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 16GB RAMKit 4x4GB DDR4 3000 Red	CORSAIR 16GB RAMKit 4x4GB DDR4 3000MHz 4x288Dimm unbuffered 15-17-17-35 1,35V Vengeance LPX Red Heatspreader	1001,04	0	09-09-16		
2440447	CMK32GX4M2B3000C15	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 32GB RAMKit 2x16GB DDR4 3000 Bla	CORSAIR 32GB RAMKit 2x16GB DDR4 3000MHz 2x288Dimm unbuffered 15-17-17-35 1,35V Vengeance LPX Black Heatspreader XMP	1610,02	0	06-09-16	0843591071222	
2440450	CMK8GX4M2B3000C15R	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 8GB RAMKit 2x4GB DDR4 3000MHz	CORSAIR 8GB RAMKit 2x4GB DDR4 3000MHz 2x288Dimm unbuffered 15-17-17-35 1,35V Vengeance LPX Red Heatspreader XMP	500,42	0	09-09-16		
2440454	CMD16GX4M4B3400C16	Corsair	Memory - Desktop - DDR4-3400	CORSAIR 16GB RAMKit 4x4GB DDR4 3400MHz	CORSAIR 16GB RAMKit 4x4GB DDR4 3400MHz 4x288Dimm unbuffered 16-18-18-40 1,35V Dominator Platinum included fan assembly	2284,04	0	09-09-16	0843591056359	
2440457	CMD16GX4M4B3600C18	Corsair	Memory - Desktop - DDR4-3600	CORSAIR 16GB RAMKit 4x4GB DDR4 3600MHz	CORSAIR 16GB RAMKit 4x4GB DDR4 3600MHz 4x288Dimm unbuffered 16-19-19-39 1,35V Dominator Platinum included fan assembly	2176,04	0	06-09-16	0843591068369	
2440459	CMK16GX4M2B3200C16	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 16GB RAMKit 2X8GB DDR4 3200 Blac	CORSAIR 16GB RAMKit 2X8GB DDR4 3200MHz 2x288Dimm unbuffered 16-18-18-36 1,35V Vengeance LPX Black Heatspreader	870,42	0	06-09-16	0843591070454	
2440460	CMK16GX4M2B3200C16R	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 16GB RAMKit 2X8GB DDR4 3200 Red	CORSAIR 16GB RAMKit 2X8GB DDR4 3200MHz 2x288Dimm unbuffered 16-18-18-36 1,35V Vengeance LPX Red Heatspreader	870,42	10	01-09-16	0843591070478	
2440471	CMK16GX4M4B3400C16	Corsair	Memory - Desktop - DDR4-3400	CORSAIR 16GB RAMKit 4x4GB DDR4 3400 Blac	CORSAIR 16GB RAMKit 4x4GB DDR4 3400MHz 4x288Dimm unbuffered 16-18-18-40 1,35V Vengeance LPX Black Heatspreader	1523,04	0	09-09-16		
2440473	CMK8GX4M2B3200C16R	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 8GB RAMKit 2x4GB DDR4 3200 Red	CORSAIR 8GB RAMKit 2x4GB DDR4 3200MHz 2x288Dimm unbuffered 16-18-18-36 1,35V Vengeance LPX Red Heatspreader	544,22	0	09-09-16		
2440477	CMK8GX4M2B3600C18	Corsair	Memory - Desktop - DDR4-3600	CORSAIR 8GB RAMKit 2x4GB DDR4 3600 Black	CORSAIR 8GB RAMKit 2x4GB DDR4 3600MHz 2x288Dimm unbuffered 18-19-19-39 1,35V Vengeance LPX Black Heatspreader	739,52	0	09-09-16		
2441752	CMD8GX4M2B3000C15	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 8GB RAMKit 2x4GB DDR4 3000MHz	CORSAIR 8GB RAMKit 2x4GB DDR4 3000MHz 2x288Dimm unbuffered 15-17-17-35 1,35V Dominator Platinum XMP 2.0	707,12	0	09-09-16		
2441754	CMY16GX3M2C1866C10R	Corsair	Memory - Desktop - DDR3-1800	CORSAIR 16GB RAMKit 2x8GB DDR3L 1600 Red	CORSAIR 16GB RAMKit 2x8GB DDR3L 1600MHz 2x240Dimm unbuffered 10-11-11-30 1,35V Vengeance Pro Red Heatspreader XMP	728,72	0	09-09-16		
2441757	CMY32GX3M4C1866C10R	Corsair	Memory - Desktop - DDR3-1800	CORSAIR 32GB RAMKit 4x8GB DDR3L 1866 Red	CORSAIR 32GB RAMKit 4x8GB DDR3L 1866MHz 4x240Dimm unbuffered 10-11-11-30 1,35V Vengeance Pro Red Heatspreader XMP	1458,04	0	09-09-16		
2441765	CC-9011086-WW	Corsair	Chassis - Midi Tower	CORSAIR Carbide 88R Micro ATX Mid Tower	CORSAIR Carbide 88R Micro ATX Mid Tower	445,70	0	18-10-16	0843591068628	
2442669	CMK8GX4M2A2800C16	Corsair	Memory - Desktop - DDR4-2800	CORSAIR 8Gb RAMKit 2x4GB DDR4 2800 Black	CORSAIR 8Gb RAMKit 2x4GB DDR4 2800MHz 2x288Dimm unbuffered 16-18-18-36 1,2V Vengeance LPX Black Heatspreader	451,73	0	09-09-16		
2442670	CMK8GX4M2A2800C16R	Corsair	Memory - Desktop - DDR4-2800	CORSAIR 8Gb RAMKit 2x4GB DDR4 2800 Red	CORSAIR 8Gb RAMKit 2x4GB DDR4 2800MHz 2x288Dimm unbuffered 16-18-18-36 1,2V Vengeance LPX Red Heatspreader	451,73	0	09-09-16		
2442671	CP-9020090-EU	Corsair	Chassis - Options - Powersupply	CORSAIR PSU RM550X 550W Enthusiast Serie	CORSAIR RM550X 550W Power Supply Enthusiast Serie fully modular 80 Plus, EU version	860,80	48	15-11-16	0843591050555	
2442672	CP-9020091-EU	Corsair	Chassis - Options - Powersupply	CORSAIR PSU RM650X 650W Enthusiast Serie	CORSAIR RM650X 650W Power Supply Enthusiast Serie fully modular 80 Plus, EU version	944,60	55	15-11-16	0843591050630	
2442673	CP-9020092-EU	Corsair	Chassis - Options - Powersupply	CORSAIR PSU RM750X 750W Enthusiast Serie	CORSAIR RM750X 750W Power Supply Enthusiast Serie fully modular 80 Plus, EU version	1030,60	2	01-09-16	0843591050715	
2442674	CP-9020093-EU	Corsair	Chassis - Options - Powersupply	CORSAIR PSU RM850X 850W Enthusiast Serie	CORSAIR RM850X 850W Power Supply Enthusiast Serie fully modular 80 Plus, EU version	1275,60	97	15-11-16	0843591050791	
2442675	CP-9020094-EU	Corsair	Chassis - Options - Powersupply	CORSAIR PSU RM1000X 1000W Enthusiast Ser	CORSAIR RM1000X 1000W Power Supply Enthusiast Serie fully modular 80 Plus, EU version	1567,60	3	10-11-16	0843591050876	
2442685	CH-9000226-ND	Corsair	Keyboard/Mouse - Keyboard - Corded	CORSAIR Gaming Stafe Mechan. Keyboard	CORSAIR Gaming STRAFE Mechanical Gaming Keyboard Backlit Red LED Cherry MX Blue Nordic	1082,00	3	13-09-16	0843591068802	
2443266	CH-9000224-ND	Corsair	Keyboard/Mouse - Keyboard - Corded	CORSAIR Raptor K30 Rubber Dome Gaming	CORSAIR Gaming K30 Performance Gaming Keyboard Nordic	442,80	3	05-09-16	0843591087889	
2448871	CH-9000116-ND	Corsair	Keyboard/Mouse - Keyboard - Corded	CORSAIR K70 Gaming Keyboard Red LED Brow	CORSAIR Gaming K70 Mechanical Gaming Keyboard Backlit Red LED Cherry MX Brown Nordic	1241,40	0	30-08-16	0843591059831	
2448872	CH-9000117-ND	Corsair	Keyboard/Mouse - Keyboard - Corded	CORSAIR K70 Gaming Keyboard Blue Led Red	CORSAIR Gaming K70 Mechanical Gaming Keyboard Backlit Blue LED Cherry MX Red Nordic	1241,40	10	18-10-16	0843591059985	
2448874	CH-9000220-ND	Corsair	Keyboard/Mouse - Keyboard - Corded	CORSAIR K95 RGB Gaming Keyboard LED Red	CORSAIR GAMING K95 RGB LED MEchanical Gaming Keyboard Cherry MX Red Nordic	1773,49	6	14-10-16	0843591087148	
2448875	CH-9000221-ND	Corsair	Keyboard/Mouse - Keyboard - Corded	CORSAIR K95 RGB Gaming Keyboard Led Brow	CORSAIR GAMING K95 RGB LED MEchanical Gaming Keyboard Cherry MX Brown Nordic	1773,49	0	30-08-16	0843591066136	
2448876	CH-9000223-ND	Corsair	Keyboard/Mouse - Keyboard - Corded	CORSAIR K40 Performance Keybaord Nordic	CORSAIR K40 Performance Gaming Keybaord Nordic	620,20	3	09-09-16	0843591087735	
2448877	CMD8GX4M2B3200C16	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 8GB RAMKit 2x4GB DDR4 3200MHz	CORSAIR 8GB RAMKit 2x4GB DDR4 3200MHz 2x288Dimm Unbuffered 16-18-18-36 Dominator Platinum 1,35V XMP 2.0	761,73	0	09-09-16		
2449888	CH-9000095-EU	Corsair	Keyboard/Mouse - Mouse - Gaming	CORSAIR Gaming KATAR Gaming Mouse Ambide	CORSAIR Gaming KATAR Gaming Mouse Ambidextrous Pro Player Modes 8000 DPI Backlit Red (EU version)	346,40	21	27-09-16	0843591058322	
2450451	CH-9000115-ND	Corsair	Keyboard/Mouse - Keyboard - Corded	CORSAIR K70 Gaming Keyboard Red LED Blue	CORSAIR K70 Gaming Keyboard Black Red LED Cherry MX Blue	1241,40	8	06-09-16	0843591059688	
2465347	CB-9060005-WW	Corsair	Chassis - Options - Cooling	CORSAIR HG10 Cooling Bracket N970 Editio	CORSAIR HG10 Hydro Series GPU Cooling Bracket N970 Edition	343,70	1	07-09-16	0843591057615	
2465467	CMD32GX4M2B3000C15	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 32GB RAMKit 2x16GB DDR4 3000MHz	CORSAIR 32GB RAMKit 2x16GB DDR4 3000MHz 2x288Dimm Unbuffered 15-17-17-35 Dominator Platinum 1,35V XMP2.0	2067,02	0	09-09-16		
2465468	CMK16GX4M4A2400C16	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 16GB RAMKit 4x4GB DDR4 2400MHz	CORSAIR 16GB RAMKit 4x4GB DDR4 2400MHz 4x288Dimm Unbuffered 16-16-16-39 Vengance LPX Black Heat Spreader 1,2V	826,64	0	09-09-16		
2465469	CMK32GX4M2B3200C16	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 32GB RAMKit 2x16GB DDR4 3200MHz	CORSAIR 32GB RAMKit 2x16GB DDR4 3200MHz 2x288Dimm Unbuffered 16-18-18-36 Vengeance LPX Black Heat Spreader 1,35V XMP2.0	1806,02	0	05-09-16	0843591070492	
2465500	CMK32GX4M4A2400C16	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 32GB RAMKit 4x8GB DDR4 2400MHz	CORSAIR 32GB RAMKit 4x8GB DDR4 2400MHz 4X288Dimm Unbuffered 16-16-16-39 Vengeance LPX Black Heat Spreader 1,2V	1191,04	24	08-09-16	0843591072250	
2465501	CMK64GX4M4A2400C14	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 64GB RAMKit 4x16GB DDR4 2400MHz	CORSAIR 64GB RAMKit 4x16GB DDR4 2400MHz 4x288Dimm Unbuffered 14-16-16-31 Vengeance LPX Black Heat Spreader 1,2V	2958,04	0	06-09-16	0843591071888	
2465502	CMK64GX4M4A2666C16	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 64GB RAMKit 4x16GB DDR4 2666MHz	CORSAIR 64GB RAMKit 4x16GB DDR4 2666MHz 4x288Dimm Unbuffered 16-18-18-35 Vengeance LPX Black Heat Spreader 1,2V	3132,04	0	09-09-16		
2465504	CMK64GX4M4B3200C16	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 64GB RAMKit 4x16GB DDR4 3200MHz	CORSAIR 64GB RAMKit 4x16GB DDR4 3200MHz 4x288Dimm Unbuffered 16-18-18-36 Vengeance LPX Black Heat Spreader 1,35V XMP2.0	3807,04	0	06-09-16	0843591070539	
2465505	CMSO16GX4M2A2133C15	Corsair	Memory - Desktop - DDR4-2133	CORSAIR 16GB RAMKit 2x8GB DDR4 2133MHz	CORSAIR 16GB RAMKit 2x8GB DDR4 2133MHz 2x260SoDimm Unbuffered 15-15-15-36 1,2V	761,72	0	06-09-16	0843591068161	
2465507	CMSX8GX3M2C2133C11	Corsair	Memory - Desktop - DDR3-2133	CORSAIR 8GB RAMKit 2x4GB DDR3L 2133MHz	CORSAIR 8GB RAMKit 2x4GB DDR3L 2133MHz 2x204SoDimm Unbuffered 11-11-11-27 Black PCB 1,35V	391,72	0	09-09-16		
2472213	CH-9000098-WW	Corsair	Keyboard/Mouse - Mouse - Gaming	CORSAIR MM200 Compact Gaming Mouse	CORSAIR MM200 Compact Edition Cloth Gaming Mouse Mat	132,22	16	20-09-16	0843591059350	
2475511	CH-9000099-WW	Corsair	Keyboard/Mouse - Mouse - Gaming	CORSAIR MM200 Standard Cloth Gaming Mous	CORSAIR MM200 Standard Edition Cloth Gaming Mouse Mat	176,62	20	06-09-16	0843591059367	
2475516	CH-9000101-WW	Corsair	Keyboard/Mouse - Mouse - Gaming	CORSAIR MM200 Extended Cloth Gaming Mous	CORSAIR MM200 Extended Edition Cloth Gaming Mouse Mat	309,62	16	31-08-16	0843591059381	
2475519	CH-9000105-WW	Corsair	Keyboard/Mouse - Mouse - Gaming	CORSAIR MM300 Small Anti-Frey Gaming Mou	CORSAIR MM300 Small Anti-Frey Cloth Gaming Mouse Mat	132,22	16	22-09-16	0843591059312	
2475540	CH-9000106-WW	Corsair	Keyboard/Mouse - Mouse - Gaming	CORSAIR MM300 Medium Anti-Frey Gaming Mo	CORSAIR MM300 Medium Anti-Frey Cloth Gaming Mouse Mat	176,62	17	06-09-16	0843591059329	
2475541	CH-9000108-WW	Corsair	Keyboard/Mouse - Mouse - Gaming	CORSAIR MM300 Extended Ant-Frey Gaming M	CORSAIR MM300 Extended Ant-Frey Cloth Gaming Mouse Mat	309,62	19	31-08-16	0843591059343	
2475851	CMD64GX4M4A2400C14	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 64GB RAMKit 4x16GB DDR4 2400MHz	CORSAIR 64GB RAMKit 4x16GB DDR4 2400MHz 4x288 Dimm Unbuffered 14-16-16-31 Dominator Platinum 1,2V	3915,04	0	09-09-16		
2475852	CMD64GX4M4B2800C14	Corsair	Memory - Desktop - DDR4-2800	CORSAIR 64GB RAMKit 4x16GB DDR4 2800MHz	CORSAIR 64GB RAMKit 4x16GB DDR4 2800MHz 4x288 Dimm Unbuffered 14-16-16-31 Dominator Platinum 1,35V	4133,04	0	06-09-16	0843591071864	
